,Sentences_from,Sentences_to,Translated_sentences,BLEU
313,"Cywilny minister przewodniczący Komisji był nazwany Pierwszym Lordem Admiralicji (""First Lord of the Admiralty"").Składa się z ośmiu ksiąg.",===Old Admiralty Building (or Admiralty Extension or OAB)===This is the largest of the Admiralty Buildings.Leiden: E.J.Brill.,the civilian minister presiding over the commission was dubbed the &quot;first lord of the admiralty.&quot; he consists of eight books.,0.0
314,"Mówi się także, że Sega Dreamcast został sprzedany w 10 milionach egzemplarzy.","The Sega Dreamcast, which arrived prior to all of the others and was discontinued in 2001, came in fourth with 10.6 million sold.",sega dreamcast is also said to have sold 10 million copies.,0.0
315,"Następnie zespół koncertował w towarzystwie irlandzkiej grupy General Fiasco, Onlookers i innych zespołów, w miejscach takich jak Lincoln Engine Shed i The Astoria.","Another tour, supported by the Northern Irish rock trio General Fiasco, Onlookers and other bands, at venues such as the Lincoln Engine Shed and The Astoria.","the band then toured with irish group general fiasco, onlookers and other bands at venues such as lincoln engine shed and the astoria.",0.539
316,Pięć lat później sprzedano prawa własności tego terytorium.,"Five years later, the rights to the territory were sold.","five years later, the ownership of the territory was sold.",0.325
317,Był najmłodszym z siedmiorga dzieci i po śmierci matki był wychowywany przez swoje rodzeństwo.,"He was the youngest of nine children, and following his mother's death was brought up by his elder siblings.",he was the youngest of seven children and was raised by his siblings after his mother died.,0.261
318,"Zamówiono dużą partię karabinów Krag-Jørgensen, pistoletów Colt M1914 (licencyjnie produkowanego Colta M1911 i armaty przeciwlotnicze kalibru 40 mm.","They placed large orders for the Krag-Jørgensen, the Colt M1914 (license-produced Colt M1911), and 40 mm anti-aircraft guns.","a large batch of krag-jørgensen rifles, colt m1914 pistols (the licensed colt m1911 and 40 mm anti-aircraft guns) were ordered.",0.348
319,Zostało ono umieszczone na orbicie 7 lutego 2001 na pokładzie promu kosmicznego Atlantis w ramach misji STS-98.,"It launched on February 7, 2001 aboard the Space Shuttle Atlantis on STS-98.","it was put into orbit on february 7, 2001 aboard the space shuttle atlantis as part of the sts-98 mission.",0.398
320,"W roku 1990 warstwa I miała mniejszą złożoność do zakodowania sygnału niż Warstwa II..; Warstwa II (Layer II)MPEG-1 warstwa II (MP2, często błędnie nazywana Musicam) to stratny format audio przeznaczony do zapewnienia wysokiej jakości na przepustowości około 192 kbit / s dla dźwięku stereo.",Layer I audio files typically use the extension .mp1 or sometimes .m1a===Layer II===MPEG-1 Layer II (MP2—often incorrectly called MUSICAM) is a lossy audio format designed to provide high quality at about 192 kbit/s for stereo sound.,"in 1990, layer i had less complexity to encode the signal than layer ii ..; layer ii (layer ii) mpeg-1 layer ii (mp2, often incorrectly referred to as musicam) is a lossy audio format designed to provide high quality at a bandwidth of around 192 kbit / s for stereo sound.",0.272
321,"Ponieważ jednak Neurogaming jest jeszcze w pierwszych fazach, nie wiele można napisać o nowej branży.","However, since Neurogaming is still in its first stages, not much is written about the new industry.","however, since neurogaming is still in its early stages, not much can be written about the new industry.",0.606
322,"1845)* 29 listopada – Giacomo Puccini, włoski kompozytor operowy (ur.Brighton – miasto w Anglii, w hrabstwie ceremonialnym East Sussex, w jednolitej jednostce administracyjnej (""unitary authority"") Brighton and Hove, położone nad kanałem La Manche.","1845)*November 29 – Giacomo Puccini, composer (b.It makes up half of the city and unitary authority of Brighton and Hove (formed from the previous towns of Brighton, Hove, Portslade and several other villages).","1845) * november 29 - giacomo puccini, italian opera composer (born brighton, a city in england, in the ceremonial county of east sussex, with the unitary authority of brighton and hove, located on the english channel.",0.177
323,"9 maja 2005 r., krótko po tym, jak Michael Howard zrezygnował z funkcji lidera Partii Konserwatywnej, Soames zrezygnował ze swojej funkcji w gabinecie cieni.Niektóre gatunki mają kilka zbiorników nasiennych.Założony został w 1999 w wyniku połączenia klubów Seven Stars i Cape Town Spurs.""oligodendrocyte precursor cells"" – OPCs) wywodzą się głównie z brzusznej (ang.W 2004 otrzymała nagrodę Disney Legend.Scenariusz został napisany przez Johna Sempera Jr., a producentem było Marvel Films Animation.","On 9 May 2005, shortly after Michael Howard announced his intention to resign as leader of the Conservative Party, Soames resigned from the shadow cabinet.Some species of animal have multiple spermathecae.Ajax Cape Town also has a modern training facility called Ikamva located in Parow, Cape Town.Oligodendrocyte formation in the adult brain is associated with glial-restricted progenitor cells, known as oligodendrocyte progenitor cells (OPCs).She was named a Disney Legend in 2004.The producer/story editor was John Semper, Jr. and the production company was Marvel Films Animation.","on may 9, 2005, shortly after michael howard resigned as leader of the conservative party, soames resigned from his position in the shadow cabinet. some species have multiple seed hoppers. he was formed in 1999 through the merger of seven stars and cape town spurs. . &quot;oligodendrocyte precursor cells&quot; - opcs) come mainly from the abdominal (in 2004 she won the disney legend award. the screenplay was written by john semper jr. and produced by marvel films animation.",0.222
324,"Rozdział 15 – ""Aslan robi drzwi w powietrzu"".== Kariera piłkarska ==Sepp Piontek karierę rozpoczął w VfL Germania Leer.""The Voyage of the Dawn Treader"") – trzeci tom z cyklu ""Opowieści z Narnii"" autorstwa brytyjskiego pisarza C. S. Lewisa, opublikowany w 1952.Okazauję się też, że Seiji w wolnych chwilach wyrabia z drewna skrzypce.W marcu 2001, Lieberman został mianowany ministrem infrastruktury, ale zrezygnował z tego stanowiska w marcu 2002 roku.Pierwsze jednostki typu VIIC/41 weszły do służby w 1943 r., ogółem zbudowano 91 jednostek tego typu.","They begin to see Aslan's shadow, then Aslan himself.==Career=====Playing career===Piontek started his playing career with VfL Germania Leer.The Voyage of the Dawn Treader is a high fantasy novel for children by C. S. Lewis, published by Geoffrey Bles in 1952.She learns that Seiji is actually very nice and they befriend each other.In March 2001, Lieberman was appointed Minister of National Infrastructure, but resigned the post in March 2002.)== Type VIIC/41 ==Type VIIC/41 was a slightly modified version of the VIIC and had the same armament and engines.","chapter 15 - &quot;aslan makes the door in the air&quot;. == football career == sepp piontek started his career at vfl germania leer. &quot;the voyage of the dawn treader&quot; - the third volume in the &quot;chronicles of narnia&quot; series by british writer cs lewis , published in 1952. it also shows that seiji makes violin from wood in his spare time. in march 2001, lieberman was appointed minister of infrastructure, but he resigned in march 2002. the first viic / 41 units entered service in 1943 r., 91 units of this type were built in total.",0.137
325,"W 1890 roku papież Leon XIII ogłosił go doktorem Kościoła.Dało to bardzo szeroki zakres wyników chorobowości: od 0,1% do 1,4% wśród mężczyzn i od 0,3% do 9,4% wśród kobiet.","In 1883 he was declared a Doctor of the Church by Pope Leo XIII.These have yielded a wide range of results: between 0.1% and 1.4% of males, and between 0.3% and 9.4% of females.","in 1890, pope leo xiii proclaimed him a doctor of the church, which resulted in a very wide range of morbidity scores: from 0.1% to 1.4% among men and from 0.3% to 9.4% among women.",0.166
326,Wydany został nakładem wytwórni Epic 30 września 2008 roku.,"It was released on September 30, 2008.","it was released on epic on september 30, 2008.",0.598
327,"1979)* 15 maja – Carlos Fuentes, meksykański pisarz, eseista, dramaturg (ur.","1923)* May 15 – Carlos Fuentes, Panamanian-born Mexican writer (b.","1979) * may 15 - carlos fuentes, mexican writer, essayist, playwright (b.",0.0
328,"1951)* 2008:** Sam Bottoms, amerykański aktor (ur.","1951)*2009 – Roy E. Disney, American businessman (b.","1951) * 2008: ** sam bottoms, american actor (b.",0.0
329,"Wojnę zakończył pokój Antalkidasa, powszechnie znany jako pokój królewski, podpisany w 387 p.n.e.","The Peace of Antalcidas, commonly known as the King's Peace, was signed in 387 BC, ending the war.","the war ended with the peace of antalkidas, commonly known as the king&#39;s peace, signed in 387 bc",0.362
330,"Po śmierci Liutpranda w 744 Trazymund zdołał odzyskać władzę w Spoleto.== Bibliografia ==Książki Johna Allena:* ""Cardinal Ratzinger: The Vatican’s Enforcer of the Faith"".","On Liutprand's death in 744, Thrasimund managed to regain power in Spoleto.== References ====Bibliography==Books by John Allen:* ""Cardinal Ratzinger: The Vatican's Enforcer of the Faith"".","after liutprand&#39;s death in 744, trasmund was able to regain power in spoleto. == bibliography == books by john allen: * &quot;cardinal ratzinger: the vatican&#39;s enforcer of the faith&quot;.",0.277
331,"Ma swoją własną grupę rockową, znaną jako Teenage Wolves.","He has his own band, known as the Teenage Wolves.",he has his own rock group known as teenage wolves.,0.355
332,"1858)* 27 lipca – Ferruccio Busoni, włoski kompozytor i pianista (ur.","1860)* July 27 – Ferruccio Busoni, Italian pianist and composer (b.","1858) * july 27 - ferruccio busoni, italian composer and pianist (b.",0.0
333,Ta powierzchnia ma nieco ciemniejsze albedo niż okoliczny teren.,This floor has a slightly darker albedo than the surrounding terrain.,this surface has a slightly darker albedo than the surrounding terrain.,0.807
334,""" In: Sitzungsberichte der Akademie der Wissenschaften Wien, math.-naturw.",""" In: Sitzungsberichte der Akademie der Wissenschaften Wien, math.-naturw.","&quot;in: meeting reports of the academy of sciences vienna, math.-naturw.",0.0
